model,false_negative_to_false_positive_cost_ratio,forecast_alert_cutoff,calibration_days,cost_units,normalized_cost,true_positive_days,false_positive_days,false_negative_days,true_negative_days,precision,recall,f1
LightGBM (S2),5.0,1.1,220,150.0,0.6818181818181818,68,85,13,54,0.4444444444444444,0.8395061728395061,0.5811965811965811
LightGBM (S2),5.0,1.11,220,156.0,0.7090909090909091,66,81,15,58,0.4489795918367347,0.8148148148148148,0.5789473684210527
LightGBM (S2),5.0,1.12,220,151.0,0.6863636363636364,66,76,15,63,0.4647887323943662,0.8148148148148148,0.5919282511210763
LightGBM (S2),5.0,1.13,220,157.0,0.7136363636363636,64,72,17,67,0.47058823529411764,0.7901234567901234,0.5898617511520737
LightGBM (S2),5.0,1.14,220,166.0,0.7545454545454545,61,66,20,73,0.48031496062992124,0.7530864197530864,0.5865384615384615
LightGBM (S2),5.0,1.15,220,195.0,0.8863636363636364,54,60,27,79,0.47368421052631576,0.6666666666666666,0.5538461538461538
LightGBM (S2),5.0,1.16,220,221.0,1.0045454545454546,48,56,33,83,0.46153846153846156,0.5925925925925926,0.518918918918919
LightGBM (S2),5.0,1.17,220,225.0,1.0227272727272727,46,50,35,89,0.4791666666666667,0.5679012345679012,0.519774011299435
LightGBM (S2),5.0,1.18,220,223.0,1.0136363636363637,45,43,36,96,0.5113636363636364,0.5555555555555556,0.5325443786982248
LightGBM (S2),5.0,1.19,220,238.0,1.0818181818181818,41,38,40,101,0.5189873417721519,0.5061728395061729,0.5125
LightGBM (S2),5.0,1.2,220,254.0,1.1545454545454545,37,34,44,105,0.5211267605633803,0.4567901234567901,0.48684210526315785
LightGBM (S2),5.0,1.21,220,264.0,1.2,34,29,47,110,0.5396825396825397,0.41975308641975306,0.47222222222222215
LightGBM (S2),5.0,1.22,220,282.0,1.2818181818181817,30,27,51,112,0.5263157894736842,0.37037037037037035,0.43478260869565216
LightGBM (S2),5.0,1.23,220,313.0,1.4227272727272726,23,23,58,116,0.5,0.2839506172839506,0.36220472440944884
LightGBM (S2),5.0,1.24,220,314.0,1.4272727272727272,22,19,59,120,0.5365853658536586,0.2716049382716049,0.36065573770491804
LightGBM (S2),5.0,1.25,220,312.0,1.4181818181818182,22,17,59,122,0.5641025641025641,0.2716049382716049,0.36666666666666664
LightGBM (S2),5.0,1.26,220,320.0,1.4545454545454546,20,15,61,124,0.5714285714285714,0.24691358024691357,0.3448275862068966
LightGBM (S2),5.0,1.27,220,320.0,1.4545454545454546,20,15,61,124,0.5714285714285714,0.24691358024691357,0.3448275862068966
LightGBM (S2),5.0,1.28,220,318.0,1.4454545454545455,20,13,61,126,0.6060606060606061,0.24691358024691357,0.3508771929824561
LightGBM (S2),5.0,1.29,220,321.0,1.459090909090909,19,11,62,128,0.6333333333333333,0.2345679012345679,0.34234234234234234
LightGBM (S2),5.0,1.3,220,348.0,1.5818181818181818,13,8,68,131,0.6190476190476191,0.16049382716049382,0.2549019607843137
LightGBM (S2),5.0,1.31,220,357.0,1.6227272727272728,11,7,70,132,0.6111111111111112,0.13580246913580246,0.22222222222222224
LightGBM (S2),5.0,1.32,220,355.0,1.6136363636363635,11,5,70,134,0.6875,0.13580246913580246,0.22680412371134023
LightGBM (S2),5.0,1.33,220,365.0,1.6590909090909092,9,5,72,134,0.6428571428571429,0.1111111111111111,0.18947368421052632
LightGBM (S2),5.0,1.34,220,367.0,1.6681818181818182,8,2,73,137,0.8,0.09876543209876543,0.1758241758241758
LightGBM (S2),5.0,1.35,220,377.0,1.7136363636363636,6,2,75,137,0.75,0.07407407407407407,0.1348314606741573
LightGBM (S2),5.0,1.36,220,377.0,1.7136363636363636,6,2,75,137,0.75,0.07407407407407407,0.1348314606741573
LightGBM (S2),5.0,1.37,220,381.0,1.731818181818182,5,1,76,138,0.8333333333333334,0.06172839506172839,0.1149425287356322
LightGBM (S2),5.0,1.38,220,386.0,1.7545454545454546,4,1,77,138,0.8,0.04938271604938271,0.09302325581395349
LightGBM (S2),5.0,1.39,220,401.0,1.8227272727272728,1,1,80,138,0.5,0.012345679012345678,0.024096385542168672
LightGBM (S2),5.0,1.4,220,401.0,1.8227272727272728,1,1,80,138,0.5,0.012345679012345678,0.024096385542168672
LightGBM (S2),5.0,1.41,220,406.0,1.8454545454545455,0,1,81,138,0.0,0.0,
LightGBM (S2),5.0,1.42,220,406.0,1.8454545454545455,0,1,81,138,0.0,0.0,
LightGBM (S2),5.0,1.43,220,406.0,1.8454545454545455,0,1,81,138,0.0,0.0,
LightGBM (S2),5.0,1.44,220,406.0,1.8454545454545455,0,1,81,138,0.0,0.0,
LightGBM (S2),5.0,1.45,220,406.0,1.8454545454545455,0,1,81,138,0.0,0.0,
LightGBM (S2),5.0,1.46,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
LightGBM (S2),5.0,1.47,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
LightGBM (S2),5.0,1.48,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
LightGBM (S2),5.0,1.49,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
LightGBM (S2),5.0,1.5,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
LightGBM (S2),5.0,1.51,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
LightGBM (S2),5.0,1.52,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
LightGBM (S2),5.0,1.53,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
LightGBM (S2),5.0,1.54,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
LightGBM (S2),5.0,1.55,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
LightGBM (S2),5.0,1.56,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
LightGBM (S2),5.0,1.57,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
LightGBM (S2),5.0,1.58,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
LightGBM (S2),5.0,1.59,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
LightGBM (S2),5.0,1.6,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
LightGBM (S2),10.0,0.6,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LightGBM (S2),10.0,0.61,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LightGBM (S2),10.0,0.62,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LightGBM (S2),10.0,0.63,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LightGBM (S2),10.0,0.64,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LightGBM (S2),10.0,0.65,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LightGBM (S2),10.0,0.66,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LightGBM (S2),10.0,0.67,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LightGBM (S2),10.0,0.68,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LightGBM (S2),10.0,0.69,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
LightGBM (S2),10.0,0.7,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
LightGBM (S2),10.0,0.71,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
LightGBM (S2),10.0,0.72,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
LightGBM (S2),10.0,0.73,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
LightGBM (S2),10.0,0.74,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
LightGBM (S2),10.0,0.75,220,137.0,0.6227272727272727,81,137,0,2,0.37155963302752293,1.0,0.5418060200668897
LightGBM (S2),10.0,0.76,220,136.0,0.6181818181818182,81,136,0,3,0.37327188940092165,1.0,0.5436241610738255
LightGBM (S2),10.0,0.77,220,136.0,0.6181818181818182,81,136,0,3,0.37327188940092165,1.0,0.5436241610738255
LightGBM (S2),10.0,0.78,220,136.0,0.6181818181818182,81,136,0,3,0.37327188940092165,1.0,0.5436241610738255
LightGBM (S2),10.0,0.79,220,136.0,0.6181818181818182,81,136,0,3,0.37327188940092165,1.0,0.5436241610738255
LightGBM (S2),10.0,0.8,220,135.0,0.6136363636363636,81,135,0,4,0.375,1.0,0.5454545454545454
LightGBM (S2),10.0,0.81,220,135.0,0.6136363636363636,81,135,0,4,0.375,1.0,0.5454545454545454
LightGBM (S2),10.0,0.82,220,133.0,0.6045454545454545,81,133,0,6,0.37850467289719625,1.0,0.5491525423728814
LightGBM (S2),10.0,0.83,220,132.0,0.6,81,132,0,7,0.38028169014084506,1.0,0.5510204081632654
LightGBM (S2),10.0,0.84,220,130.0,0.5909090909090909,81,130,0,9,0.38388625592417064,1.0,0.5547945205479452
LightGBM (S2),10.0,0.85,220,128.0,0.5818181818181818,81,128,0,11,0.3875598086124402,1.0,0.5586206896551725
LightGBM (S2),10.0,0.86,220,128.0,0.5818181818181818,81,128,0,11,0.3875598086124402,1.0,0.5586206896551725
LightGBM (S2),10.0,0.87,220,137.0,0.6227272727272727,80,127,1,12,0.3864734299516908,0.9876543209876543,0.5555555555555556
LightGBM (S2),10.0,0.88,220,145.0,0.6590909090909091,79,125,2,14,0.3872549019607843,0.9753086419753086,0.5543859649122806
LightGBM (S2),10.0,0.89,220,145.0,0.6590909090909091,79,125,2,14,0.3872549019607843,0.9753086419753086,0.5543859649122806
LightGBM (S2),10.0,0.9,220,155.0,0.7045454545454546,78,125,3,14,0.3842364532019704,0.9629629629629629,0.5492957746478873
LightGBM (S2),10.0,0.91,220,155.0,0.7045454545454546,78,125,3,14,0.3842364532019704,0.9629629629629629,0.5492957746478873
LightGBM (S2),10.0,0.92,220,153.0,0.6954545454545454,78,123,3,16,0.3880597014925373,0.9629629629629629,0.553191489361702
LightGBM (S2),10.0,0.93,220,151.0,0.6863636363636364,78,121,3,18,0.39195979899497485,0.9629629629629629,0.5571428571428572
LightGBM (S2),10.0,0.94,220,160.0,0.7272727272727273,77,120,4,19,0.39086294416243655,0.9506172839506173,0.5539568345323741
LightGBM (S2),10.0,0.95,220,158.0,0.7181818181818181,77,118,4,21,0.39487179487179486,0.9506172839506173,0.5579710144927537
LightGBM (S2),10.0,0.96,220,157.0,0.7136363636363636,77,117,4,22,0.39690721649484534,0.9506172839506173,0.56
LightGBM (S2),10.0,0.97,220,155.0,0.7045454545454546,77,115,4,24,0.4010416666666667,0.9506172839506173,0.5641025641025641
LightGBM (S2),10.0,0.98,220,174.0,0.7909090909090909,75,114,6,25,0.3968253968253968,0.9259259259259259,0.5555555555555555
LightGBM (S2),10.0,0.99,220,169.0,0.7681818181818182,75,109,6,30,0.4076086956521739,0.9259259259259259,0.5660377358490565
LightGBM (S2),10.0,1.0,220,168.0,0.7636363636363637,75,108,6,31,0.4098360655737705,0.9259259259259259,0.5681818181818182
LightGBM (S2),10.0,1.01,220,167.0,0.759090909090909,75,107,6,32,0.41208791208791207,0.9259259259259259,0.5703422053231939
LightGBM (S2),10.0,1.02,220,165.0,0.75,75,105,6,34,0.4166666666666667,0.9259259259259259,0.5747126436781609
LightGBM (S2),10.0,1.03,220,163.0,0.740909090909091,75,103,6,36,0.42134831460674155,0.9259259259259259,0.5791505791505791
LightGBM (S2),10.0,1.04,220,170.0,0.7727272727272727,74,100,7,39,0.42528735632183906,0.9135802469135802,0.5803921568627451
LightGBM (S2),10.0,1.05,220,188.0,0.8545454545454545,72,98,9,41,0.4235294117647059,0.8888888888888888,0.5737051792828686
LightGBM (S2),10.0,1.06,220,187.0,0.85,72,97,9,42,0.4260355029585799,0.8888888888888888,0.5760000000000001
LightGBM (S2),10.0,1.07,220,203.0,0.9227272727272727,70,93,11,46,0.4294478527607362,0.8641975308641975,0.5737704918032787
LightGBM (S2),10.0,1.08,220,201.0,0.9136363636363637,70,91,11,48,0.43478260869565216,0.8641975308641975,0.5785123966942148
LightGBM (S2),10.0,1.09,220,196.0,0.8909090909090909,70,86,11,53,0.44871794871794873,0.8641975308641975,0.5907172995780591
LightGBM (S2),10.0,1.1,220,215.0,0.9772727272727273,68,85,13,54,0.4444444444444444,0.8395061728395061,0.5811965811965811
LightGBM (S2),10.0,1.11,220,231.0,1.05,66,81,15,58,0.4489795918367347,0.8148148148148148,0.5789473684210527
LightGBM (S2),10.0,1.12,220,226.0,1.0272727272727273,66,76,15,63,0.4647887323943662,0.8148148148148148,0.5919282511210763
LightGBM (S2),10.0,1.13,220,242.0,1.1,64,72,17,67,0.47058823529411764,0.7901234567901234,0.5898617511520737
LightGBM (S2),10.0,1.14,220,266.0,1.209090909090909,61,66,20,73,0.48031496062992124,0.7530864197530864,0.5865384615384615
LightGBM (S2),10.0,1.15,220,330.0,1.5,54,60,27,79,0.47368421052631576,0.6666666666666666,0.5538461538461538
LightGBM (S2),10.0,1.16,220,386.0,1.7545454545454546,48,56,33,83,0.46153846153846156,0.5925925925925926,0.518918918918919
LightGBM (S2),10.0,1.17,220,400.0,1.8181818181818181,46,50,35,89,0.4791666666666667,0.5679012345679012,0.519774011299435
LightGBM (S2),10.0,1.18,220,403.0,1.8318181818181818,45,43,36,96,0.5113636363636364,0.5555555555555556,0.5325443786982248
LightGBM (S2),10.0,1.19,220,438.0,1.990909090909091,41,38,40,101,0.5189873417721519,0.5061728395061729,0.5125
LightGBM (S2),10.0,1.2,220,474.0,2.1545454545454548,37,34,44,105,0.5211267605633803,0.4567901234567901,0.48684210526315785
LightGBM (S2),10.0,1.21,220,499.0,2.268181818181818,34,29,47,110,0.5396825396825397,0.41975308641975306,0.47222222222222215
LightGBM (S2),10.0,1.22,220,537.0,2.440909090909091,30,27,51,112,0.5263157894736842,0.37037037037037035,0.43478260869565216
LightGBM (S2),10.0,1.23,220,603.0,2.7409090909090907,23,23,58,116,0.5,0.2839506172839506,0.36220472440944884
LightGBM (S2),10.0,1.24,220,609.0,2.768181818181818,22,19,59,120,0.5365853658536586,0.2716049382716049,0.36065573770491804
LightGBM (S2),10.0,1.25,220,607.0,2.7590909090909093,22,17,59,122,0.5641025641025641,0.2716049382716049,0.36666666666666664
LightGBM (S2),10.0,1.26,220,625.0,2.840909090909091,20,15,61,124,0.5714285714285714,0.24691358024691357,0.3448275862068966
LightGBM (S2),10.0,1.27,220,625.0,2.840909090909091,20,15,61,124,0.5714285714285714,0.24691358024691357,0.3448275862068966
LightGBM (S2),10.0,1.28,220,623.0,2.831818181818182,20,13,61,126,0.6060606060606061,0.24691358024691357,0.3508771929824561
LightGBM (S2),10.0,1.29,220,631.0,2.868181818181818,19,11,62,128,0.6333333333333333,0.2345679012345679,0.34234234234234234
LightGBM (S2),10.0,1.3,220,688.0,3.1272727272727274,13,8,68,131,0.6190476190476191,0.16049382716049382,0.2549019607843137
LightGBM (S2),10.0,1.31,220,707.0,3.213636363636364,11,7,70,132,0.6111111111111112,0.13580246913580246,0.22222222222222224
LightGBM (S2),10.0,1.32,220,705.0,3.2045454545454546,11,5,70,134,0.6875,0.13580246913580246,0.22680412371134023
LightGBM (S2),10.0,1.33,220,725.0,3.2954545454545454,9,5,72,134,0.6428571428571429,0.1111111111111111,0.18947368421052632
LightGBM (S2),10.0,1.34,220,732.0,3.327272727272727,8,2,73,137,0.8,0.09876543209876543,0.1758241758241758
LightGBM (S2),10.0,1.35,220,752.0,3.418181818181818,6,2,75,137,0.75,0.07407407407407407,0.1348314606741573
LightGBM (S2),10.0,1.36,220,752.0,3.418181818181818,6,2,75,137,0.75,0.07407407407407407,0.1348314606741573
LightGBM (S2),10.0,1.37,220,761.0,3.459090909090909,5,1,76,138,0.8333333333333334,0.06172839506172839,0.1149425287356322
LightGBM (S2),10.0,1.38,220,771.0,3.5045454545454544,4,1,77,138,0.8,0.04938271604938271,0.09302325581395349
LightGBM (S2),10.0,1.39,220,801.0,3.640909090909091,1,1,80,138,0.5,0.012345679012345678,0.024096385542168672
LightGBM (S2),10.0,1.4,220,801.0,3.640909090909091,1,1,80,138,0.5,0.012345679012345678,0.024096385542168672
LightGBM (S2),10.0,1.41,220,811.0,3.6863636363636365,0,1,81,138,0.0,0.0,
LightGBM (S2),10.0,1.42,220,811.0,3.6863636363636365,0,1,81,138,0.0,0.0,
LightGBM (S2),10.0,1.43,220,811.0,3.6863636363636365,0,1,81,138,0.0,0.0,
LightGBM (S2),10.0,1.44,220,811.0,3.6863636363636365,0,1,81,138,0.0,0.0,
LightGBM (S2),10.0,1.45,220,811.0,3.6863636363636365,0,1,81,138,0.0,0.0,
LightGBM (S2),10.0,1.46,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
LightGBM (S2),10.0,1.47,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
LightGBM (S2),10.0,1.48,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
LightGBM (S2),10.0,1.49,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
LightGBM (S2),10.0,1.5,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
LightGBM (S2),10.0,1.51,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
LightGBM (S2),10.0,1.52,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
LightGBM (S2),10.0,1.53,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
LightGBM (S2),10.0,1.54,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
LightGBM (S2),10.0,1.55,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
LightGBM (S2),10.0,1.56,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
LightGBM (S2),10.0,1.57,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
LightGBM (S2),10.0,1.58,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
LightGBM (S2),10.0,1.59,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
LightGBM (S2),10.0,1.6,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,1.0,0.6,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.61,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.62,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.63,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.64,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.65,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.66,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.67,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.68,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.69,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.7,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.71,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.72,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.73,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.74,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.75,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.76,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.77,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.78,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.79,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.8,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.81,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.82,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.83,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.84,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.85,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.86,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.87,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.88,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.89,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.9,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.91,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.92,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.93,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.94,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
14-day moving average,1.0,0.95,220,139.0,0.6318181818181818,80,138,1,1,0.3669724770642202,0.9876543209876543,0.5351170568561873
14-day moving average,1.0,0.96,220,137.0,0.6227272727272727,80,136,1,3,0.37037037037037035,0.9876543209876543,0.5387205387205387
14-day moving average,1.0,0.97,220,133.0,0.6045454545454545,80,132,1,7,0.37735849056603776,0.9876543209876543,0.5460750853242322
14-day moving average,1.0,0.98,220,132.0,0.6,79,130,2,9,0.37799043062200954,0.9753086419753086,0.5448275862068965
14-day moving average,1.0,0.99,220,128.0,0.5818181818181818,78,125,3,14,0.3842364532019704,0.9629629629629629,0.5492957746478873
14-day moving average,1.0,1.0,220,127.0,0.5772727272727273,76,122,5,17,0.3838383838383838,0.9382716049382716,0.5448028673835125
14-day moving average,1.0,1.01,220,128.0,0.5818181818181818,75,122,6,17,0.38071065989847713,0.9259259259259259,0.539568345323741
14-day moving average,1.0,1.02,220,126.0,0.5727272727272728,74,119,7,20,0.38341968911917096,0.9135802469135802,0.5401459854014599
14-day moving average,1.0,1.03,220,121.0,0.55,73,113,8,26,0.3924731182795699,0.9012345679012346,0.546816479400749
14-day moving average,1.0,1.04,220,119.0,0.5409090909090909,70,108,11,31,0.39325842696629215,0.8641975308641975,0.5405405405405406
14-day moving average,1.0,1.05,220,114.0,0.5181818181818182,67,100,14,39,0.40119760479041916,0.8271604938271605,0.5403225806451613
14-day moving average,1.0,1.06,220,113.0,0.5136363636363637,65,97,16,42,0.4012345679012346,0.8024691358024691,0.5349794238683128
14-day moving average,1.0,1.07,220,117.0,0.5318181818181819,60,96,21,43,0.38461538461538464,0.7407407407407407,0.5063291139240507
14-day moving average,1.0,1.08,220,115.0,0.5227272727272727,58,92,23,47,0.38666666666666666,0.7160493827160493,0.5021645021645021
14-day moving average,1.0,1.09,220,110.0,0.5,55,84,26,55,0.39568345323741005,0.6790123456790124,0.4999999999999999
14-day moving average,1.0,1.1,220,109.0,0.4954545454545455,54,82,27,57,0.39705882352941174,0.6666666666666666,0.4976958525345621
14-day moving average,1.0,1.11,220,112.0,0.509090909090909,45,76,36,63,0.371900826446281,0.5555555555555556,0.44554455445544555
14-day moving average,1.0,1.12,220,105.0,0.4772727272727273,40,64,41,75,0.38461538461538464,0.49382716049382713,0.4324324324324325
14-day moving average,1.0,1.13,220,99.0,0.45,35,53,46,86,0.3977272727272727,0.43209876543209874,0.41420118343195267
14-day moving average,1.0,1.14,220,100.0,0.45454545454545453,30,49,51,90,0.379746835443038,0.37037037037037035,0.375
14-day moving average,1.0,1.15,220,95.0,0.4318181818181818,23,37,58,102,0.38333333333333336,0.2839506172839506,0.3262411347517731
14-day moving average,1.0,1.16,220,95.0,0.4318181818181818,17,31,64,108,0.3541666666666667,0.20987654320987653,0.26356589147286824
14-day moving average,1.0,1.17,220,95.0,0.4318181818181818,12,26,69,113,0.3157894736842105,0.14814814814814814,0.20168067226890757
14-day moving average,1.0,1.18,220,91.0,0.41363636363636364,11,21,70,118,0.34375,0.13580246913580246,0.19469026548672566
14-day moving average,1.0,1.19,220,89.0,0.40454545454545454,11,19,70,120,0.36666666666666664,0.13580246913580246,0.1981981981981982
14-day moving average,1.0,1.2,220,80.0,0.36363636363636365,11,10,70,129,0.5238095238095238,0.13580246913580246,0.2156862745098039
14-day moving average,1.0,1.21,220,81.0,0.36818181818181817,9,9,72,130,0.5,0.1111111111111111,0.1818181818181818
14-day moving average,1.0,1.22,220,83.0,0.37727272727272726,6,8,75,131,0.42857142857142855,0.07407407407407407,0.12631578947368421
14-day moving average,1.0,1.23,220,85.0,0.38636363636363635,3,7,78,132,0.3,0.037037037037037035,0.06593406593406594
14-day moving average,1.0,1.24,220,83.0,0.37727272727272726,3,5,78,134,0.375,0.037037037037037035,0.06741573033707865
14-day moving average,1.0,1.25,220,82.0,0.37272727272727274,2,3,79,136,0.4,0.024691358024691357,0.046511627906976744
14-day moving average,1.0,1.26,220,81.0,0.36818181818181817,2,2,79,137,0.5,0.024691358024691357,0.047058823529411764
14-day moving average,1.0,1.27,220,79.0,0.35909090909090907,2,0,79,139,1.0,0.024691358024691357,0.048192771084337345
14-day moving average,1.0,1.28,220,80.0,0.36363636363636365,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
14-day moving average,1.0,1.29,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
14-day moving average,1.0,1.3,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
14-day moving average,1.0,1.31,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
14-day moving average,1.0,1.32,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
14-day moving average,1.0,1.33,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
14-day moving average,1.0,1.34,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
14-day moving average,1.0,1.35,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
14-day moving average,1.0,1.36,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
14-day moving average,1.0,1.37,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
14-day moving average,1.0,1.38,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
14-day moving average,1.0,1.39,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
14-day moving average,1.0,1.4,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
14-day moving average,1.0,1.41,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
14-day moving average,1.0,1.42,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
