model,precision,recall,threshold,average_precision
LightGBM (S2),0.2830188679245283,0.8035714285714286,1.1879693754389364,0.2927658401049431
LightGBM (S2),0.2848101265822785,0.8035714285714286,1.1889220541258874,0.2927658401049431
LightGBM (S2),0.28662420382165604,0.8035714285714286,1.192718371448899,0.2927658401049431
LightGBM (S2),0.28846153846153844,0.8035714285714286,1.1946628031643796,0.2927658401049431
LightGBM (S2),0.2903225806451613,0.8035714285714286,1.194750983364944,0.2927658401049431
LightGBM (S2),0.2857142857142857,0.7857142857142857,1.1972902575787496,0.2927658401049431
LightGBM (S2),0.2875816993464052,0.7857142857142857,1.197743481711759,0.2927658401049431
LightGBM (S2),0.2894736842105263,0.7857142857142857,1.199733010871619,0.2927658401049431
LightGBM (S2),0.2913907284768212,0.7857142857142857,1.200199564773348,0.2927658401049431
LightGBM (S2),0.29333333333333333,0.7857142857142857,1.2035220856104225,0.2927658401049431
LightGBM (S2),0.2953020134228188,0.7857142857142857,1.2036361288514827,0.2927658401049431
LightGBM (S2),0.2972972972972973,0.7857142857142857,1.2051370799266656,0.2927658401049431
LightGBM (S2),0.29931972789115646,0.7857142857142857,1.2117148148859131,0.2927658401049431
LightGBM (S2),0.3013698630136986,0.7857142857142857,1.2135748998624176,0.2927658401049431
LightGBM (S2),0.30344827586206896,0.7857142857142857,1.2164872208003412,0.2927658401049431
LightGBM (S2),0.2986111111111111,0.7678571428571429,1.2186656980955126,0.2927658401049431
LightGBM (S2),0.3006993006993007,0.7678571428571429,1.2194774031585465,0.2927658401049431
LightGBM (S2),0.3028169014084507,0.7678571428571429,1.2203207229029671,0.2927658401049431
LightGBM (S2),0.3049645390070922,0.7678571428571429,1.223003280745831,0.2927658401049431
LightGBM (S2),0.30714285714285716,0.7678571428571429,1.2257604125189334,0.2927658401049431
LightGBM (S2),0.302158273381295,0.75,1.2264547635326224,0.2927658401049431
LightGBM (S2),0.2971014492753623,0.7321428571428571,1.227907072629433,0.2927658401049431
LightGBM (S2),0.291970802919708,0.7142857142857143,1.228787912355825,0.2927658401049431
LightGBM (S2),0.29411764705882354,0.7142857142857143,1.2327587383358498,0.2927658401049431
LightGBM (S2),0.2962962962962963,0.7142857142857143,1.2336444798543726,0.2927658401049431
LightGBM (S2),0.291044776119403,0.6964285714285714,1.235506590696782,0.2927658401049431
LightGBM (S2),0.2932330827067669,0.6964285714285714,1.2357733313271697,0.2927658401049431
LightGBM (S2),0.2878787878787879,0.6785714285714286,1.2364443956734663,0.2927658401049431
LightGBM (S2),0.2900763358778626,0.6785714285714286,1.237682780951601,0.2927658401049431
LightGBM (S2),0.2923076923076923,0.6785714285714286,1.2386539480212797,0.2927658401049431
LightGBM (S2),0.29457364341085274,0.6785714285714286,1.2400861714967242,0.2927658401049431
LightGBM (S2),0.296875,0.6785714285714286,1.2414230086293665,0.2927658401049431
LightGBM (S2),0.2992125984251969,0.6785714285714286,1.2417516547288672,0.2927658401049431
LightGBM (S2),0.30158730158730157,0.6785714285714286,1.2419389244779897,0.2927658401049431
LightGBM (S2),0.296,0.6607142857142857,1.2424998787633477,0.2927658401049431
LightGBM (S2),0.2903225806451613,0.6428571428571429,1.2428555575615967,0.2927658401049431
LightGBM (S2),0.2845528455284553,0.625,1.2439722238861235,0.2927658401049431
LightGBM (S2),0.28688524590163933,0.625,1.244330565186849,0.2927658401049431
LightGBM (S2),0.2892561983471074,0.625,1.245028081855208,0.2927658401049431
LightGBM (S2),0.2833333333333333,0.6071428571428571,1.2451915109759326,0.2927658401049431
LightGBM (S2),0.2857142857142857,0.6071428571428571,1.2452478457835237,0.2927658401049431
LightGBM (S2),0.2796610169491525,0.5892857142857143,1.2463374201703772,0.2927658401049431
LightGBM (S2),0.28205128205128205,0.5892857142857143,1.246417883003936,0.2927658401049431
LightGBM (S2),0.28448275862068967,0.5892857142857143,1.247040522428124,0.2927658401049431
LightGBM (S2),0.28695652173913044,0.5892857142857143,1.2499473351924515,0.2927658401049431
LightGBM (S2),0.2894736842105263,0.5892857142857143,1.255650093190164,0.2927658401049431
LightGBM (S2),0.2831858407079646,0.5714285714285714,1.2619683941059865,0.2927658401049431
LightGBM (S2),0.2857142857142857,0.5714285714285714,1.2623164227893036,0.2927658401049431
LightGBM (S2),0.2882882882882883,0.5714285714285714,1.2628246054907668,0.2927658401049431
LightGBM (S2),0.2818181818181818,0.5535714285714286,1.2641346417589323,0.2927658401049431
LightGBM (S2),0.27522935779816515,0.5357142857142857,1.2656639887179746,0.2927658401049431
LightGBM (S2),0.2777777777777778,0.5357142857142857,1.2686984499283798,0.2927658401049431
LightGBM (S2),0.2803738317757009,0.5357142857142857,1.2696160871878646,0.2927658401049431
LightGBM (S2),0.2830188679245283,0.5357142857142857,1.2721534221914033,0.2927658401049431
LightGBM (S2),0.2857142857142857,0.5357142857142857,1.2730699348769303,0.2927658401049431
LightGBM (S2),0.28846153846153844,0.5357142857142857,1.274515880925128,0.2927658401049431
LightGBM (S2),0.2815533980582524,0.5178571428571429,1.2782803628071695,0.2927658401049431
LightGBM (S2),0.28431372549019607,0.5178571428571429,1.278287156223235,0.2927658401049431
LightGBM (S2),0.2871287128712871,0.5178571428571429,1.2789166588956364,0.2927658401049431
LightGBM (S2),0.29,0.5178571428571429,1.2810529616215165,0.2927658401049431
LightGBM (S2),0.29292929292929293,0.5178571428571429,1.282698718213352,0.2927658401049431
LightGBM (S2),0.29591836734693877,0.5178571428571429,1.283355232040853,0.2927658401049431
LightGBM (S2),0.29896907216494845,0.5178571428571429,1.283829683090009,0.2927658401049431
LightGBM (S2),0.2916666666666667,0.5,1.2875715530061005,0.2927658401049431
LightGBM (S2),0.28421052631578947,0.48214285714285715,1.2878492849111491,0.2927658401049431
LightGBM (S2),0.2765957446808511,0.4642857142857143,1.29545013558057,0.2927658401049431
LightGBM (S2),0.27956989247311825,0.4642857142857143,1.295543795618343,0.2927658401049431
LightGBM (S2),0.2826086956521739,0.4642857142857143,1.298854319015659,0.2927658401049431
LightGBM (S2),0.2857142857142857,0.4642857142857143,1.2988697854837872,0.2927658401049431
LightGBM (S2),0.28888888888888886,0.4642857142857143,1.3012489237992808,0.2927658401049431
LightGBM (S2),0.29213483146067415,0.4642857142857143,1.3024000155166302,0.2927658401049431
LightGBM (S2),0.29545454545454547,0.4642857142857143,1.3038906979941534,0.2927658401049431
LightGBM (S2),0.2988505747126437,0.4642857142857143,1.3079313912313704,0.2927658401049431
LightGBM (S2),0.29069767441860467,0.44642857142857145,1.3110716289857849,0.2927658401049431
LightGBM (S2),0.29411764705882354,0.44642857142857145,1.313068076923492,0.2927658401049431
LightGBM (S2),0.2976190476190476,0.44642857142857145,1.3131831894718289,0.2927658401049431
LightGBM (S2),0.30120481927710846,0.44642857142857145,1.3140238126541506,0.2927658401049431
LightGBM (S2),0.3048780487804878,0.44642857142857145,1.3140325067581051,0.2927658401049431
LightGBM (S2),0.30864197530864196,0.44642857142857145,1.3147108865734576,0.2927658401049431
LightGBM (S2),0.3,0.42857142857142855,1.315543408500405,0.2927658401049431
LightGBM (S2),0.3037974683544304,0.42857142857142855,1.316074186191427,0.2927658401049431
LightGBM (S2),0.2948717948717949,0.4107142857142857,1.3171872798929314,0.2927658401049431
LightGBM (S2),0.2857142857142857,0.39285714285714285,1.3212927313518743,0.2927658401049431
LightGBM (S2),0.2894736842105263,0.39285714285714285,1.3219095088655763,0.2927658401049431
LightGBM (S2),0.28,0.375,1.322281611222809,0.2927658401049431
LightGBM (S2),0.2702702702702703,0.35714285714285715,1.322461733311488,0.2927658401049431
LightGBM (S2),0.273972602739726,0.35714285714285715,1.326107659320449,0.2927658401049431
LightGBM (S2),0.2777777777777778,0.35714285714285715,1.3278024153339818,0.2927658401049431
LightGBM (S2),0.28169014084507044,0.35714285714285715,1.3302621201841174,0.2927658401049431
LightGBM (S2),0.2857142857142857,0.35714285714285715,1.3312038624840823,0.2927658401049431
LightGBM (S2),0.2898550724637681,0.35714285714285715,1.331275126549592,0.2927658401049431
LightGBM (S2),0.29411764705882354,0.35714285714285715,1.3362369503209606,0.2927658401049431
LightGBM (S2),0.29850746268656714,0.35714285714285715,1.3382012138579755,0.2927658401049431
LightGBM (S2),0.30303030303030304,0.35714285714285715,1.3416447396809654,0.2927658401049431
LightGBM (S2),0.3076923076923077,0.35714285714285715,1.3422926765527092,0.2927658401049431
LightGBM (S2),0.296875,0.3392857142857143,1.344155264063434,0.2927658401049431
LightGBM (S2),0.30158730158730157,0.3392857142857143,1.347899906743854,0.2927658401049431
LightGBM (S2),0.3064516129032258,0.3392857142857143,1.3508945791710512,0.2927658401049431
LightGBM (S2),0.3114754098360656,0.3392857142857143,1.3517578365847758,0.2927658401049431
LightGBM (S2),0.31666666666666665,0.3392857142857143,1.3521636702103088,0.2927658401049431
LightGBM (S2),0.3220338983050847,0.3392857142857143,1.356164246084545,0.2927658401049431
LightGBM (S2),0.3275862068965517,0.3392857142857143,1.3585512263687451,0.2927658401049431
LightGBM (S2),0.3333333333333333,0.3392857142857143,1.3619466772561288,0.2927658401049431
LightGBM (S2),0.3392857142857143,0.3392857142857143,1.3679821707541289,0.2927658401049431
LightGBM (S2),0.34545454545454546,0.3392857142857143,1.368316364293102,0.2927658401049431
LightGBM (S2),0.3333333333333333,0.32142857142857145,1.3683808371303712,0.2927658401049431
LightGBM (S2),0.32075471698113206,0.30357142857142855,1.3689246203643275,0.2927658401049431
LightGBM (S2),0.3269230769230769,0.30357142857142855,1.3702846056028617,0.2927658401049431
LightGBM (S2),0.3137254901960784,0.2857142857142857,1.3720039682110858,0.2927658401049431
LightGBM (S2),0.32,0.2857142857142857,1.3729612091364016,0.2927658401049431
LightGBM (S2),0.32653061224489793,0.2857142857142857,1.374558226215155,0.2927658401049431
LightGBM (S2),0.3125,0.26785714285714285,1.3749150778098678,0.2927658401049431
LightGBM (S2),0.3191489361702128,0.26785714285714285,1.3783378777482562,0.2927658401049431
LightGBM (S2),0.30434782608695654,0.25,1.38049469132627,0.2927658401049431
LightGBM (S2),0.28888888888888886,0.23214285714285715,1.380533800950123,0.2927658401049431
LightGBM (S2),0.29545454545454547,0.23214285714285715,1.3833778908909378,0.2927658401049431
LightGBM (S2),0.3023255813953488,0.23214285714285715,1.383432066884329,0.2927658401049431
LightGBM (S2),0.30952380952380953,0.23214285714285715,1.383945899188615,0.2927658401049431
LightGBM (S2),0.2926829268292683,0.21428571428571427,1.3851689046428164,0.2927658401049431
LightGBM (S2),0.275,0.19642857142857142,1.3861138908416002,0.2927658401049431
LightGBM (S2),0.28205128205128205,0.19642857142857142,1.386338694333699,0.2927658401049431
LightGBM (S2),0.2894736842105263,0.19642857142857142,1.391559207243085,0.2927658401049431
LightGBM (S2),0.2972972972972973,0.19642857142857142,1.3918899761246095,0.2927658401049431
LightGBM (S2),0.3055555555555556,0.19642857142857142,1.3922052209596087,0.2927658401049431
LightGBM (S2),0.2857142857142857,0.17857142857142858,1.3923940984121113,0.2927658401049431
LightGBM (S2),0.29411764705882354,0.17857142857142858,1.3927254806947356,0.2927658401049431
LightGBM (S2),0.30303030303030304,0.17857142857142858,1.3938703499396472,0.2927658401049431
LightGBM (S2),0.3125,0.17857142857142858,1.396607397260546,0.2927658401049431
LightGBM (S2),0.2903225806451613,0.16071428571428573,1.3986425348757634,0.2927658401049431
LightGBM (S2),0.3,0.16071428571428573,1.4037007876891905,0.2927658401049431
LightGBM (S2),0.3103448275862069,0.16071428571428573,1.4039497737120064,0.2927658401049431
LightGBM (S2),0.2857142857142857,0.14285714285714285,1.4057398775475511,0.2927658401049431
LightGBM (S2),0.25925925925925924,0.125,1.4078169354988983,0.2927658401049431
LightGBM (S2),0.2692307692307692,0.125,1.4105742272501085,0.2927658401049431
LightGBM (S2),0.24,0.10714285714285714,1.4118156017959984,0.2927658401049431
LightGBM (S2),0.25,0.10714285714285714,1.4160236102519277,0.2927658401049431
LightGBM (S2),0.2608695652173913,0.10714285714285714,1.417691319847384,0.2927658401049431
LightGBM (S2),0.22727272727272727,0.08928571428571429,1.4218339812609853,0.2927658401049431
LightGBM (S2),0.23809523809523808,0.08928571428571429,1.4237016265974596,0.2927658401049431
LightGBM (S2),0.2,0.07142857142857142,1.4276372800971502,0.2927658401049431
LightGBM (S2),0.21052631578947367,0.07142857142857142,1.4316199626898392,0.2927658401049431
LightGBM (S2),0.2222222222222222,0.07142857142857142,1.435819023025804,0.2927658401049431
LightGBM (S2),0.23529411764705882,0.07142857142857142,1.4397010881852674,0.2927658401049431
LightGBM (S2),0.25,0.07142857142857142,1.4398682679129926,0.2927658401049431
LightGBM (S2),0.26666666666666666,0.07142857142857142,1.4418081041418638,0.2927658401049431
LightGBM (S2),0.2857142857142857,0.07142857142857142,1.4421480439550456,0.2927658401049431
LightGBM (S2),0.3076923076923077,0.07142857142857142,1.4468197037472137,0.2927658401049431
LightGBM (S2),0.3333333333333333,0.07142857142857142,1.453762725328807,0.2927658401049431
LightGBM (S2),0.2727272727272727,0.05357142857142857,1.4575193774596171,0.2927658401049431
LightGBM (S2),0.2,0.03571428571428571,1.458795988059276,0.2927658401049431
LightGBM (S2),0.2222222222222222,0.03571428571428571,1.4628081550026208,0.2927658401049431
LightGBM (S2),0.25,0.03571428571428571,1.4701808388448416,0.2927658401049431
LightGBM (S2),0.14285714285714285,0.017857142857142856,1.4827031067409402,0.2927658401049431
LightGBM (S2),0.16666666666666666,0.017857142857142856,1.4886828344520848,0.2927658401049431
LightGBM (S2),0.2,0.017857142857142856,1.4891845716509702,0.2927658401049431
LightGBM (S2),0.25,0.017857142857142856,1.499207066798903,0.2927658401049431
LightGBM (S2),0.0,0.0,1.5019807700374166,0.2927658401049431
LightGBM (S2),0.0,0.0,1.512978172069507,0.2927658401049431
LightGBM (S2),0.0,0.0,1.6320969928586535,0.2927658401049431
LightGBM (S2),1.0,0.0,,0.2927658401049431
14-day moving average,0.2066420664206642,1.0,0.7855075799242579,0.3092768001527374
14-day moving average,0.2074074074074074,1.0,0.7897873926069415,0.3092768001527374
14-day moving average,0.20817843866171004,1.0,0.7898726592893374,0.3092768001527374
14-day moving average,0.208955223880597,1.0,0.7962218656385437,0.3092768001527374
14-day moving average,0.20973782771535582,1.0,0.7972085428852347,0.3092768001527374
14-day moving average,0.20676691729323307,0.9821428571428571,0.7976238935006822,0.3092768001527374
14-day moving average,0.2037735849056604,0.9642857142857143,0.7987947301857076,0.3092768001527374
14-day moving average,0.20454545454545456,0.9642857142857143,0.8041780682304187,0.3092768001527374
14-day moving average,0.20532319391634982,0.9642857142857143,0.8124954867168561,0.3092768001527374
14-day moving average,0.20610687022900764,0.9642857142857143,0.8168861880715043,0.3092768001527374
14-day moving average,0.20689655172413793,0.9642857142857143,0.8177265242059581,0.3092768001527374
14-day moving average,0.2076923076923077,0.9642857142857143,0.8197983495202512,0.3092768001527374
14-day moving average,0.2084942084942085,0.9642857142857143,0.8214285423053311,0.3092768001527374
14-day moving average,0.20930232558139536,0.9642857142857143,0.8232713599254954,0.3092768001527374
14-day moving average,0.21011673151750973,0.9642857142857143,0.823992860646996,0.3092768001527374
14-day moving average,0.2109375,0.9642857142857143,0.8241451239692813,0.3092768001527374
14-day moving average,0.21176470588235294,0.9642857142857143,0.8268446727214614,0.3092768001527374
14-day moving average,0.2125984251968504,0.9642857142857143,0.8291354176808488,0.3092768001527374
14-day moving average,0.2134387351778656,0.9642857142857143,0.8307360588516515,0.3092768001527374
14-day moving average,0.21428571428571427,0.9642857142857143,0.8314739151763073,0.3092768001527374
14-day moving average,0.2151394422310757,0.9642857142857143,0.8350994094665269,0.3092768001527374
14-day moving average,0.212,0.9464285714285714,0.8362412253345939,0.3092768001527374
14-day moving average,0.21285140562248997,0.9464285714285714,0.8363540965364779,0.3092768001527374
14-day moving average,0.21370967741935484,0.9464285714285714,0.8367843089647601,0.3092768001527374
14-day moving average,0.2145748987854251,0.9464285714285714,0.8378630555990613,0.3092768001527374
14-day moving average,0.21544715447154472,0.9464285714285714,0.8404024782200565,0.3092768001527374
14-day moving average,0.2163265306122449,0.9464285714285714,0.8435929973523958,0.3092768001527374
14-day moving average,0.21721311475409835,0.9464285714285714,0.8440560585849672,0.3092768001527374
14-day moving average,0.21810699588477367,0.9464285714285714,0.8444673080127391,0.3092768001527374
14-day moving average,0.2190082644628099,0.9464285714285714,0.8446677819798121,0.3092768001527374
14-day moving average,0.21991701244813278,0.9464285714285714,0.8454878917093598,0.3092768001527374
14-day moving average,0.21666666666666667,0.9285714285714286,0.8486855664215721,0.3092768001527374
14-day moving average,0.2175732217573222,0.9285714285714286,0.8488032857424077,0.3092768001527374
14-day moving average,0.2184873949579832,0.9285714285714286,0.8499422037016023,0.3092768001527374
14-day moving average,0.21940928270042195,0.9285714285714286,0.8523941967871045,0.3092768001527374
14-day moving average,0.22033898305084745,0.9285714285714286,0.8563530689826772,0.3092768001527374
14-day moving average,0.22127659574468084,0.9285714285714286,0.8583977460826288,0.3092768001527374
14-day moving average,0.2222222222222222,0.9285714285714286,0.8597053759647746,0.3092768001527374
14-day moving average,0.22317596566523606,0.9285714285714286,0.859828219909623,0.3092768001527374
14-day moving average,0.22413793103448276,0.9285714285714286,0.8607310212529613,0.3092768001527374
14-day moving average,0.22510822510822512,0.9285714285714286,0.8613344486464788,0.3092768001527374
14-day moving average,0.22608695652173913,0.9285714285714286,0.8615839492135574,0.3092768001527374
14-day moving average,0.22707423580786026,0.9285714285714286,0.8620603627667658,0.3092768001527374
14-day moving average,0.22807017543859648,0.9285714285714286,0.8622421852413488,0.3092768001527374
14-day moving average,0.2290748898678414,0.9285714285714286,0.8648684283864398,0.3092768001527374
14-day moving average,0.23008849557522124,0.9285714285714286,0.8702219628051314,0.3092768001527374
14-day moving average,0.22666666666666666,0.9107142857142857,0.8709738425043796,0.3092768001527374
14-day moving average,0.22767857142857142,0.9107142857142857,0.8712431707873348,0.3092768001527374
14-day moving average,0.22869955156950672,0.9107142857142857,0.8774670000388641,0.3092768001527374
14-day moving average,0.22972972972972974,0.9107142857142857,0.8787857646454439,0.3092768001527374
14-day moving average,0.23076923076923078,0.9107142857142857,0.8815486326919253,0.3092768001527374
14-day moving average,0.2318181818181818,0.9107142857142857,0.8834539547561325,0.3092768001527374
14-day moving average,0.2328767123287671,0.9107142857142857,0.8835221493713245,0.3092768001527374
14-day moving average,0.23394495412844038,0.9107142857142857,0.8852059842484367,0.3092768001527374
14-day moving average,0.2350230414746544,0.9107142857142857,0.8853217123578622,0.3092768001527374
14-day moving average,0.2361111111111111,0.9107142857142857,0.8917696908121432,0.3092768001527374
14-day moving average,0.2372093023255814,0.9107142857142857,0.8923716819401137,0.3092768001527374
14-day moving average,0.2383177570093458,0.9107142857142857,0.8964716416438553,0.3092768001527374
14-day moving average,0.23943661971830985,0.9107142857142857,0.8986054699076478,0.3092768001527374
14-day moving average,0.24056603773584906,0.9107142857142857,0.8999449589986848,0.3092768001527374
14-day moving average,0.24170616113744076,0.9107142857142857,0.9028724826659856,0.3092768001527374
14-day moving average,0.24285714285714285,0.9107142857142857,0.9033393360740154,0.3092768001527374
14-day moving average,0.24401913875598086,0.9107142857142857,0.9054190061329488,0.3092768001527374
14-day moving average,0.24519230769230768,0.9107142857142857,0.9079060381671944,0.3092768001527374
14-day moving average,0.2463768115942029,0.9107142857142857,0.910714838922767,0.3092768001527374
14-day moving average,0.24757281553398058,0.9107142857142857,0.9110974219045802,0.3092768001527374
14-day moving average,0.24878048780487805,0.9107142857142857,0.9111699549051974,0.3092768001527374
14-day moving average,0.24509803921568626,0.8928571428571429,0.9134440653472607,0.3092768001527374
14-day moving average,0.24630541871921183,0.8928571428571429,0.920070998584868,0.3092768001527374
14-day moving average,0.24752475247524752,0.8928571428571429,0.9255705053640082,0.3092768001527374
14-day moving average,0.24875621890547264,0.8928571428571429,0.9273707090095784,0.3092768001527374
14-day moving average,0.25,0.8928571428571429,0.9306279182121944,0.3092768001527374
14-day moving average,0.25125628140703515,0.8928571428571429,0.9306601154204628,0.3092768001527374
14-day moving average,0.2474747474747475,0.875,0.9327635948262216,0.3092768001527374
14-day moving average,0.24873096446700507,0.875,0.9332006053824048,0.3092768001527374
14-day moving average,0.24489795918367346,0.8571428571428571,0.9353596497628452,0.3092768001527374
14-day moving average,0.24615384615384617,0.8571428571428571,0.9413257159379448,0.3092768001527374
14-day moving average,0.2422680412371134,0.8392857142857143,0.9434878098613012,0.3092768001527374
14-day moving average,0.24352331606217617,0.8392857142857143,0.9467489499582262,0.3092768001527374
14-day moving average,0.24479166666666666,0.8392857142857143,0.947370468659411,0.3092768001527374
14-day moving average,0.24083769633507854,0.8214285714285714,0.947691232547977,0.3092768001527374
14-day moving average,0.24210526315789474,0.8214285714285714,0.9479791518526433,0.3092768001527374
14-day moving average,0.24338624338624337,0.8214285714285714,0.9511846930677458,0.3092768001527374
14-day moving average,0.24468085106382978,0.8214285714285714,0.9513421362991928,0.3092768001527374
14-day moving average,0.24598930481283424,0.8214285714285714,0.9534856134358928,0.3092768001527374
14-day moving average,0.24731182795698925,0.8214285714285714,0.9539937535563804,0.3092768001527374
14-day moving average,0.24864864864864866,0.8214285714285714,0.9552074874826726,0.3092768001527374
14-day moving average,0.25,0.8214285714285714,0.9564040602775516,0.3092768001527374
14-day moving average,0.25136612021857924,0.8214285714285714,0.9577664096696052,0.3092768001527374
14-day moving average,0.25274725274725274,0.8214285714285714,0.9582430091710276,0.3092768001527374
14-day moving average,0.2541436464088398,0.8214285714285714,0.9584806327532944,0.3092768001527374
14-day moving average,0.25555555555555554,0.8214285714285714,0.9613857735894696,0.3092768001527374
14-day moving average,0.25139664804469275,0.8035714285714286,0.963745848265198,0.3092768001527374
14-day moving average,0.25280898876404495,0.8035714285714286,0.9643819649071752,0.3092768001527374
14-day moving average,0.2542372881355932,0.8035714285714286,0.9647009386939726,0.3092768001527374
14-day moving average,0.2556818181818182,0.8035714285714286,0.9649648351338556,0.3092768001527374
14-day moving average,0.2571428571428571,0.8035714285714286,0.96597109543357,0.3092768001527374
14-day moving average,0.25287356321839083,0.7857142857142857,0.9661634488145738,0.3092768001527374
14-day moving average,0.2543352601156069,0.7857142857142857,0.9663445447763443,0.3092768001527374
14-day moving average,0.2558139534883721,0.7857142857142857,0.966678481456219,0.3092768001527374
14-day moving average,0.25146198830409355,0.7678571428571429,0.9670640661266436,0.3092768001527374
14-day moving average,0.2529411764705882,0.7678571428571429,0.967073198078527,0.3092768001527374
14-day moving average,0.25443786982248523,0.7678571428571429,0.9691134642824848,0.3092768001527374
14-day moving average,0.25595238095238093,0.7678571428571429,0.9691137655750178,0.3092768001527374
14-day moving average,0.25748502994011974,0.7678571428571429,0.969797631019767,0.3092768001527374
14-day moving average,0.25903614457831325,0.7678571428571429,0.9707474512105893,0.3092768001527374
14-day moving average,0.2606060606060606,0.7678571428571429,0.971711138224849,0.3092768001527374
14-day moving average,0.25609756097560976,0.75,0.9727371407693683,0.3092768001527374
14-day moving average,0.25766871165644173,0.75,0.9729707736346614,0.3092768001527374
14-day moving average,0.25308641975308643,0.7321428571428571,0.973368214623868,0.3092768001527374
14-day moving average,0.2546583850931677,0.7321428571428571,0.9736133366644506,0.3092768001527374
14-day moving average,0.25625,0.7321428571428571,0.9749948276733992,0.3092768001527374
14-day moving average,0.2578616352201258,0.7321428571428571,0.9753755547095634,0.3092768001527374
14-day moving average,0.25949367088607594,0.7321428571428571,0.9754226570615266,0.3092768001527374
14-day moving average,0.2611464968152866,0.7321428571428571,0.9771539462127696,0.3092768001527374
14-day moving average,0.26282051282051283,0.7321428571428571,0.9775944489537428,0.3092768001527374
14-day moving average,0.25806451612903225,0.7142857142857143,0.9780534518672448,0.3092768001527374
14-day moving average,0.2597402597402597,0.7142857142857143,0.9792835234730256,0.3092768001527374
14-day moving average,0.26143790849673204,0.7142857142857143,0.9796188641382138,0.3092768001527374
14-day moving average,0.26490066225165565,0.7142857142857143,0.9812676504571528,0.3092768001527374
14-day moving average,0.26666666666666666,0.7142857142857143,0.9814883341669056,0.3092768001527374
14-day moving average,0.2684563758389262,0.7142857142857143,0.9818439529435772,0.3092768001527374
14-day moving average,0.2702702702702703,0.7142857142857143,0.9907521197446696,0.3092768001527374
14-day moving average,0.272108843537415,0.7142857142857143,0.9921593474441288,0.3092768001527374
14-day moving average,0.273972602739726,0.7142857142857143,0.9934349503694944,0.3092768001527374
14-day moving average,0.27586206896551724,0.7142857142857143,0.9936381226306724,0.3092768001527374
14-day moving average,0.2777777777777778,0.7142857142857143,0.99394888730711,0.3092768001527374
14-day moving average,0.27972027972027974,0.7142857142857143,0.9939544104111864,0.3092768001527374
14-day moving average,0.28169014084507044,0.7142857142857143,0.9944904042635256,0.3092768001527374
14-day moving average,0.2765957446808511,0.6964285714285714,0.9948389747632428,0.3092768001527374
14-day moving average,0.2785714285714286,0.6964285714285714,0.9964522659161942,0.3092768001527374
14-day moving average,0.2805755395683453,0.6964285714285714,1.0005828412383155,0.3092768001527374
14-day moving average,0.2826086956521739,0.6964285714285714,1.000639093182391,0.3092768001527374
14-day moving average,0.2846715328467153,0.6964285714285714,1.0045266254364071,0.3092768001527374
14-day moving average,0.2867647058823529,0.6964285714285714,1.0053045695039229,0.3092768001527374
14-day moving average,0.28888888888888886,0.6964285714285714,1.0053245836030005,0.3092768001527374
14-day moving average,0.291044776119403,0.6964285714285714,1.0065292902882923,0.3092768001527374
14-day moving average,0.2932330827067669,0.6964285714285714,1.0079602024241308,0.3092768001527374
14-day moving average,0.29545454545454547,0.6964285714285714,1.0094738192883217,0.3092768001527374
14-day moving average,0.29770992366412213,0.6964285714285714,1.01058097788665,0.3092768001527374
14-day moving average,0.3,0.6964285714285714,1.0107091133876849,0.3092768001527374
14-day moving average,0.29457364341085274,0.6785714285714286,1.0108661805401928,0.3092768001527374
14-day moving average,0.2890625,0.6607142857142857,1.0122666120262995,0.3092768001527374
14-day moving average,0.29133858267716534,0.6607142857142857,1.014441981747654,0.3092768001527374
14-day moving average,0.29365079365079366,0.6607142857142857,1.0147919927708082,0.3092768001527374
14-day moving average,0.296,0.6607142857142857,1.0156896870489809,0.3092768001527374
14-day moving average,0.2903225806451613,0.6428571428571429,1.017574037472723,0.3092768001527374
14-day moving average,0.2845528455284553,0.625,1.017684906762308,0.3092768001527374
14-day moving average,0.28688524590163933,0.625,1.0203802772063586,0.3092768001527374
14-day moving average,0.2892561983471074,0.625,1.0208732805001406,0.3092768001527374
14-day moving average,0.2916666666666667,0.625,1.021094778227424,0.3092768001527374
14-day moving average,0.29411764705882354,0.625,1.021297237278961,0.3092768001527374
14-day moving average,0.2966101694915254,0.625,1.0213608991073289,0.3092768001527374
14-day moving average,0.2905982905982906,0.6071428571428571,1.0213643646426287,0.3092768001527374
14-day moving average,0.29310344827586204,0.6071428571428571,1.022880728868124,0.3092768001527374
14-day moving average,0.2956521739130435,0.6071428571428571,1.0242546672292914,0.3092768001527374
14-day moving average,0.2982456140350877,0.6071428571428571,1.0242746410443584,0.3092768001527374
14-day moving average,0.3008849557522124,0.6071428571428571,1.027612505591321,0.3092768001527374
14-day moving average,0.30357142857142855,0.6071428571428571,1.0288388520715386,0.3092768001527374
14-day moving average,0.3063063063063063,0.6071428571428571,1.0295350928080258,0.3092768001527374
14-day moving average,0.3,0.5892857142857143,1.0295498648075108,0.3092768001527374
14-day moving average,0.29357798165137616,0.5714285714285714,1.0296827182537367,0.3092768001527374
14-day moving average,0.2962962962962963,0.5714285714285714,1.0301914478402776,0.3092768001527374
14-day moving average,0.29906542056074764,0.5714285714285714,1.0315649807399818,0.3092768001527374
14-day moving average,0.3018867924528302,0.5714285714285714,1.033328357002625,0.3092768001527374
14-day moving average,0.3047619047619048,0.5714285714285714,1.0346011290650574,0.3092768001527374
